record,slice_name,total_texts,first_text_id,last_text_id,tmp_slice_path,final_slice_path,conllu_path,origin_filepath,data_origin_group,final_df_path,exclusions_path,slice_number,started_at,finished_at,parsing_time,slice_number_str,days,time,seconds,kept_df_mtime,excl_df_mtime,slice_df_mtime,conllu_mtime,kept_df_gzMB,excl_df_gzMB,slice_df_gzMB,conllu_MB,end_timedelta
21-029-1838,Pcc21_029,9999,pcc_eng_21_029.0001_x0452538,pcc_eng_21_029.9999_x0468825,pile_tables/slices/Pcc21/tmp/pile_21-029_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-029_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-029.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,29,2022-04-29 00:15:00,2022-04-29 01:04:00,0 days 00:49:00,029,0,0 days 00:49:00,2940,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 01:04:00,1014.8,1748.7,9.6,388.5,0.0
29-068-1839,Pcc29_068,9999,pcc_eng_29_068.0001_x1082383,pcc_eng_29_068.9999_x1098552,pile_tables/slices/Pcc29/tmp/pile_29-068_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-068_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-068.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,68,2022-04-29 00:38:00,2022-04-29 01:17:00,0 days 00:39:00,068,0,0 days 00:39:00,2340,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:19:00,2022-04-29 01:17:00,1015.2,0.1,9.5,385.4,0.0
10-089-1840,Pcc10_089,9999,pcc_eng_10_089.0001_x1422394,pcc_eng_10_089.9999_x1438587,pile_tables/slices/Pcc10/tmp/pile_10-089_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-089_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-089.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,89,2022-04-29 00:45:00,2022-04-29 01:25:00,0 days 00:40:02,089,0,0 days 00:40:02,2402,2022-04-13 02:54:00,2022-06-28 15:49:00,2022-04-13 02:58:00,2022-04-29 01:25:00,1015.6,1740.5,9.4,379.0,0.0
29-069-1841,Pcc29_069,9999,pcc_eng_29_069.0001_x1098555,pcc_eng_29_069.9999_x1114852,pile_tables/slices/Pcc29/tmp/pile_29-069_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-069_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-069.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,69,2022-04-29 01:17:00,2022-04-29 01:58:00,0 days 00:41:01,069,0,0 days 00:41:01,2461,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 01:58:00,1015.2,0.1,9.3,378.0,0.0
10-090-1842,Pcc10_090,9999,pcc_eng_10_090.0001_x1438588,pcc_eng_10_090.9999_x1455072,pile_tables/slices/Pcc10/tmp/pile_10-090_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-090_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-090.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,90,2022-04-29 01:25:00,2022-04-29 02:02:00,0 days 00:37:43,090,0,0 days 00:37:43,2263,2022-04-13 02:54:00,2022-06-28 15:49:00,2022-04-13 02:58:00,2022-04-29 02:02:00,1015.6,1740.5,9.3,376.9,0.0
21-030-1843,Pcc21_030,9999,pcc_eng_21_030.0001_x0468828,pcc_eng_21_030.9999_x0485045,pile_tables/slices/Pcc21/tmp/pile_21-030_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-030_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-030.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,30,2022-04-29 01:14:00,2022-04-29 02:04:00,0 days 00:49:48,030,0,0 days 00:49:48,2988,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 02:04:00,1014.8,1748.7,9.5,380.4,0.0
29-070-1844,Pcc29_070,9999,pcc_eng_29_070.0001_x1114853,pcc_eng_29_070.9999_x1131045,pile_tables/slices/Pcc29/tmp/pile_29-070_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-070_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-070.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,70,2022-04-29 01:58:00,2022-04-29 02:39:00,0 days 00:41:12,070,0,0 days 00:41:12,2472,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 02:39:00,1015.2,0.1,9.6,390.8,0.0
10-091-1845,Pcc10_091,9999,pcc_eng_10_091.0001_x1455073,pcc_eng_10_091.9999_x1471142,pile_tables/slices/Pcc10/tmp/pile_10-091_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-091_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-091.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,91,2022-04-29 02:11:00,2022-04-29 02:51:00,0 days 00:40:04,091,0,0 days 00:40:04,2404,2022-04-13 02:54:00,2022-06-28 15:49:00,2022-04-13 02:58:00,2022-04-29 02:51:00,1015.6,1740.5,9.8,399.4,0.0
21-031-1846,Pcc21_031,9999,pcc_eng_21_031.0001_x0485046,pcc_eng_21_031.9999_x0501195,pile_tables/slices/Pcc21/tmp/pile_21-031_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-031_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-031.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,31,2022-04-29 02:14:00,2022-04-29 03:04:00,0 days 00:49:23,031,0,0 days 00:49:23,2963,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 03:04:00,1014.8,1748.7,9.4,380.0,0.0
29-071-1847,Pcc29_071,9999,pcc_eng_29_071.0001_x1131046,pcc_eng_29_071.9999_x1147093,pile_tables/slices/Pcc29/tmp/pile_29-071_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-071_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-071.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,71,2022-04-29 02:39:00,2022-04-29 03:21:00,0 days 00:41:43,071,0,0 days 00:41:43,2503,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 03:21:00,1015.2,0.1,9.6,388.7,0.0
10-092-1848,Pcc10_092,9999,pcc_eng_10_092.0001_x1471144,pcc_eng_10_092.9999_x1487328,pile_tables/slices/Pcc10/tmp/pile_10-092_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-092_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-092.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,92,2022-04-29 02:59:00,2022-04-29 03:37:00,0 days 00:37:30,092,0,0 days 00:37:30,2250,2022-04-13 02:54:00,2022-06-28 15:49:00,2022-04-13 02:58:00,2022-04-29 03:37:00,1015.6,1740.5,9.4,379.2,0.0
21-032-1849,Pcc21_032,9999,pcc_eng_21_032.0001_x0501196,pcc_eng_21_032.9999_x0517368,pile_tables/slices/Pcc21/tmp/pile_21-032_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-032_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-032.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,32,2022-04-29 03:04:00,2022-04-29 03:54:00,0 days 00:50:08,032,0,0 days 00:50:08,3008,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 03:54:00,1014.8,1748.7,9.4,379.4,0.0
29-072-1850,Pcc29_072,9999,pcc_eng_29_072.0001_x1147094,pcc_eng_29_072.9999_x1163349,pile_tables/slices/Pcc29/tmp/pile_29-072_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-072_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-072.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,72,2022-04-29 03:21:00,2022-04-29 04:04:00,0 days 00:42:48,072,0,0 days 00:42:48,2568,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 04:04:00,1015.2,0.1,9.5,383.9,0.0
10-093-1851,Pcc10_093,9999,pcc_eng_10_093.0001_x1487329,pcc_eng_10_093.9999_x1503467,pile_tables/slices/Pcc10/tmp/pile_10-093_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-093_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-093.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,93,2022-04-29 03:37:00,2022-04-29 04:14:00,0 days 00:37:41,093,0,0 days 00:37:41,2261,2022-04-13 02:54:00,2022-06-28 15:49:00,2022-04-13 02:58:00,2022-04-29 04:14:00,1015.6,1740.5,9.3,373.8,0.0
21-033-1852,Pcc21_033,9999,pcc_eng_21_033.0001_x0517369,pcc_eng_21_033.9999_x0533566,pile_tables/slices/Pcc21/tmp/pile_21-033_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-033_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-033.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,33,2022-04-29 03:54:00,2022-04-29 04:43:00,0 days 00:49:22,033,0,0 days 00:49:22,2962,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 04:43:00,1014.8,1748.7,9.3,377.8,0.0
29-073-1853,Pcc29_073,9999,pcc_eng_29_073.0001_x1163353,pcc_eng_29_073.9999_x1179556,pile_tables/slices/Pcc29/tmp/pile_29-073_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-073_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-073.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,73,2022-04-29 04:04:00,2022-04-29 04:46:00,0 days 00:42:26,073,0,0 days 00:42:26,2546,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 04:46:00,1015.2,0.1,9.6,386.1,0.0
10-094-1854,Pcc10_094,9999,pcc_eng_10_094.0001_x1503469,pcc_eng_10_094.9999_x1519701,pile_tables/slices/Pcc10/tmp/pile_10-094_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-094_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-094.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,94,2022-04-29 04:14:00,2022-04-29 04:52:00,0 days 00:36:59,094,0,0 days 00:36:59,2219,2022-04-13 02:54:00,2022-06-28 15:49:00,2022-04-13 02:58:00,2022-04-29 04:51:00,1015.6,1740.5,9.4,379.4,-1.0
29-074-1855,Pcc29_074,9999,pcc_eng_29_074.0001_x1179558,pcc_eng_29_074.9999_x1195693,pile_tables/slices/Pcc29/tmp/pile_29-074_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-074_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-074.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,74,2022-04-29 04:46:00,2022-04-29 05:27:00,0 days 00:41:08,074,0,0 days 00:41:08,2468,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 05:27:00,1015.2,0.1,9.4,381.5,0.0
21-034-1856,Pcc21_034,9999,pcc_eng_21_034.0001_x0533567,pcc_eng_21_034.9999_x0549799,pile_tables/slices/Pcc21/tmp/pile_21-034_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-034_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-034.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,34,2022-04-29 04:43:00,2022-04-29 05:33:00,0 days 00:49:49,034,0,0 days 00:49:49,2989,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 05:33:00,1014.8,1748.7,9.4,380.8,0.0
29-075-1857,Pcc29_075,9999,pcc_eng_29_075.0001_x1195694,pcc_eng_29_075.9999_x1211755,pile_tables/slices/Pcc29/tmp/pile_29-075_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-075_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-075.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,75,2022-04-29 05:27:00,2022-04-29 06:11:00,0 days 00:43:42,075,0,0 days 00:43:42,2622,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 06:11:00,1015.2,0.1,9.5,385.6,0.0
29-076-1859,Pcc29_076,9999,pcc_eng_29_076.0001_x1211757,pcc_eng_29_076.9999_x1227989,pile_tables/slices/Pcc29/tmp/pile_29-076_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-076_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-076.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,76,2022-04-29 06:11:00,2022-04-29 06:52:00,0 days 00:41:14,076,0,0 days 00:41:14,2474,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 06:52:00,1015.2,0.1,9.4,383.5,0.0
21-036-1860,Pcc21_036,9999,pcc_eng_21_036.0001_x0566020,pcc_eng_21_036.9999_x0582133,pile_tables/slices/Pcc21/tmp/pile_21-036_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-036_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-036.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,36,2022-04-29 06:34:00,2022-04-29 07:23:00,0 days 00:49:14,036,0,0 days 00:49:14,2954,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 07:23:00,1014.8,1748.7,9.4,381.3,0.0
29-077-1861,Pcc29_077,9999,pcc_eng_29_077.0001_x1227991,pcc_eng_29_077.9999_x1244093,pile_tables/slices/Pcc29/tmp/pile_29-077_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-077_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-077.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,77,2022-04-29 06:52:00,2022-04-29 07:35:00,0 days 00:42:31,077,0,0 days 00:42:31,2551,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 07:35:00,1015.2,0.1,9.5,387.9,0.0
21-037-1862,Pcc21_037,9999,pcc_eng_21_037.0001_x0582134,pcc_eng_21_037.9999_x0598239,pile_tables/slices/Pcc21/tmp/pile_21-037_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-037_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-037.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,37,2022-04-29 07:23:00,2022-04-29 08:11:00,0 days 00:48:03,037,0,0 days 00:48:03,2883,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 08:11:00,1014.8,1748.7,9.4,378.1,0.0
29-078-1863,Pcc29_078,9999,pcc_eng_29_078.0001_x1244095,pcc_eng_29_078.9999_x1260229,pile_tables/slices/Pcc29/tmp/pile_29-078_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-078_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-078.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,78,2022-04-29 07:35:00,2022-04-29 08:16:00,0 days 00:41:30,078,0,0 days 00:41:30,2490,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 08:16:00,1015.2,0.1,9.4,379.5,0.0
29-079-1864,Pcc29_079,9999,pcc_eng_29_079.0001_x1260230,pcc_eng_29_079.9999_x1276222,pile_tables/slices/Pcc29/tmp/pile_29-079_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-079_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-079.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,79,2022-04-29 08:16:00,2022-04-29 08:57:00,0 days 00:40:21,079,0,0 days 00:40:21,2421,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 08:57:00,1015.2,0.1,9.2,372.2,0.0
21-038-1865,Pcc21_038,9999,pcc_eng_21_038.0001_x0598241,pcc_eng_21_038.9999_x0614494,pile_tables/slices/Pcc21/tmp/pile_21-038_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-038_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-038.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,38,2022-04-29 08:11:00,2022-04-29 08:59:00,0 days 00:48:04,038,0,0 days 00:48:04,2884,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 08:59:00,1014.8,1748.7,9.5,384.9,0.0
29-080-1866,Pcc29_080,9999,pcc_eng_29_080.0001_x1276226,pcc_eng_29_080.9999_x1292342,pile_tables/slices/Pcc29/tmp/pile_29-080_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-080_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-080.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,80,2022-04-29 08:57:00,2022-04-29 09:38:00,0 days 00:41:36,080,0,0 days 00:41:36,2496,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 09:38:00,1015.2,0.1,9.4,383.5,0.0
21-039-1867,Pcc21_039,9999,pcc_eng_21_039.0001_x0614495,pcc_eng_21_039.9999_x0630617,pile_tables/slices/Pcc21/tmp/pile_21-039_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-039_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-039.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,39,2022-04-29 08:59:00,2022-04-29 09:48:00,0 days 00:49:13,039,0,0 days 00:49:13,2953,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 09:48:00,1014.8,1748.7,9.4,379.9,0.0
29-081-1868,Pcc29_081,9999,pcc_eng_29_081.0001_x1292345,pcc_eng_29_081.9999_x1308298,pile_tables/slices/Pcc29/tmp/pile_29-081_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-081_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-081.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,81,2022-04-29 09:38:00,2022-04-29 10:20:00,0 days 00:41:19,081,0,0 days 00:41:19,2479,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 10:20:00,1015.2,0.1,9.4,383.4,0.0
21-040-1869,Pcc21_040,9999,pcc_eng_21_040.0001_x0630618,pcc_eng_21_040.9999_x0646879,pile_tables/slices/Pcc21/tmp/pile_21-040_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-040_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-040.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,40,2022-04-29 09:48:00,2022-04-29 10:38:00,0 days 00:49:35,040,0,0 days 00:49:35,2975,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 10:38:00,1014.8,1748.7,9.5,386.1,0.0
29-082-1870,Pcc29_082,9999,pcc_eng_29_082.0001_x1308299,pcc_eng_29_082.9999_x1324392,pile_tables/slices/Pcc29/tmp/pile_29-082_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-082_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-082.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,82,2022-04-29 10:20:00,2022-04-29 11:00:00,0 days 00:40:14,082,0,0 days 00:40:14,2414,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 11:00:00,1015.2,0.1,9.7,392.3,0.0
21-041-1871,Pcc21_041,9999,pcc_eng_21_041.0001_x0646880,pcc_eng_21_041.9999_x0662889,pile_tables/slices/Pcc21/tmp/pile_21-041_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-041_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-041.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,41,2022-04-29 10:48:00,2022-04-29 11:31:00,0 days 00:43:30,041,0,0 days 00:43:30,2610,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:18:00,2022-04-29 11:31:00,1014.8,1748.7,9.5,383.1,0.0
29-083-1872,Pcc29_083,9999,pcc_eng_29_083.0001_x1324393,pcc_eng_29_083.9999_x1340556,pile_tables/slices/Pcc29/tmp/pile_29-083_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-083_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-083.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,83,2022-04-29 11:00:00,2022-04-29 11:39:00,0 days 00:38:51,083,0,0 days 00:38:51,2331,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 11:39:00,1015.2,0.1,9.5,386.0,0.0
21-042-1873,Pcc21_042,9999,pcc_eng_21_042.0001_x0662892,pcc_eng_21_042.9999_x0679065,pile_tables/slices/Pcc21/tmp/pile_21-042_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-042_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-042.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,42,2022-04-29 11:31:00,2022-04-29 12:14:00,0 days 00:43:17,042,0,0 days 00:43:17,2597,2022-04-28 00:16:00,2022-06-28 16:28:00,2022-04-28 00:19:00,2022-04-29 12:14:00,1014.8,1748.7,9.5,384.3,0.0
29-084-1874,Pcc29_084,9999,pcc_eng_29_084.0001_x1340560,pcc_eng_29_084.9999_x1356745,pile_tables/slices/Pcc29/tmp/pile_29-084_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-084_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-084.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,84,2022-04-29 11:39:00,2022-04-29 12:18:00,0 days 00:39:22,084,0,0 days 00:39:22,2362,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 12:18:00,1015.2,0.1,9.3,377.2,0.0
29-085-1875,Pcc29_085,9999,pcc_eng_29_085.0001_x1356746,pcc_eng_29_085.9999_x1372983,pile_tables/slices/Pcc29/tmp/pile_29-085_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-085_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-085.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,85,2022-04-29 12:18:00,2022-04-29 12:58:00,0 days 00:39:35,085,0,0 days 00:39:35,2375,2022-03-27 02:12:00,2022-04-30 03:31:00,2022-04-12 21:20:00,2022-04-29 12:58:00,1015.2,0.1,9.4,382.2,0.0
